Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
MKS1	gene	MKS1	Eligibility statement prior genetic testing;Expert list;Expert Review Green;Orphanet;Other	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	occipital encephalocele;Joubert syndrome;Bardet-Biedl syndrome;Joubert syndrome 28;249000;polydactyly;polycystic kidneys;Meckel-Gruber syndrome;Meckel syndrome;renal fibrosis				26490104;17437276;18327255;24886560;16415886		False	3	67;0;33	4.3	False	Other - please provide details in the comments	ENSG00000011143	ENSG00000011143	HGNC:7121													
NEK8	gene	NEK8	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Orphanet;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Renal-hepatic-pancreatic dysplasia;?Renal-hepatic-pancreatic dysplasia 2, 615415;Nephronophthisis;?Nephronophthisis 9, 613824				18199800;26967905;26862157;26697755;23418306		False	3	67;0;33	4.3	False		ENSG00000160602	ENSG00000160602	HGNC:13387													
NPHP1	gene	NPHP1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Orphanet;Other;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 4;Senior-Loken syndrome;256100 Senior-Loken syndrome-1, 266900;609583 Nephronophthisis 1, juvenile;Nephronophthisis				15138899;22982934;15689444;34415307		False	3	100;0;0	4.3	False		ENSG00000144061	ENSG00000144061	HGNC:7905													
NPHP3	gene	NPHP3	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Orphanet;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Renal-hepatic-pancreatic dysplasia;Senior-Loken syndrome;Nephronophthisis 3, 604387;Meckel syndrome 7, 267010;Renal-hepatic-pancreatic dysplasia 1, 208540;Nephronophthisis						False	3	0;0;0	4.3	False		ENSG00000113971	ENSG00000113971	HGNC:7907													
NPHP4	gene	NPHP4	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Orphanet;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Senior-Loken syndrome;Nephronophthisis;Senior-Loken syndrome 4, 606996;Nephronophthisis 4, 606966						False	3	0;0;0	4.3	False		ENSG00000131697	ENSG00000131697	HGNC:19104													
OFD1	gene	OFD1	Eligibility statement prior genetic testing;Expert list;Expert Review Green;Other	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Joubert syndrome 10;X-linked Joubert syndrome;Orofaciodigital syndrome I				19800048;22353940		False	3	100;0;0	4.3	False		ENSG00000046651	ENSG00000046651	HGNC:2567													
PKD1	gene	PKD1	Expert list;Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Polycystic kidney disease, adult type I, 173900;Autosomal recessive polycystic kidney disease (ARPKD);Autosomal dominant polycystic kidney disease (ADPKD)				23624871;20558538		False	3	100;0;0	4.3	False		ENSG00000008710	ENSG00000008710	HGNC:9008													
PKD2	gene	PKD2	Emory Genetics Laboratory;Expert list;Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Polycystic kidney disease 2, 613095						False	3	0;0;0	4.3	False		ENSG00000118762	ENSG00000118762	HGNC:9009													
PKHD1	gene	PKHD1	Emory Genetics Laboratory;Expert list;Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Polycystic kidney and hepatic disease, 263200						False	3	0;0;0	4.3	False		ENSG00000170927	ENSG00000170927	HGNC:9016													
PMM2	gene	PMM2	Expert Review Green;Literature	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Ia 212065				9140401		False	3	100;0;0	4.3	False		ENSG00000140650	ENSG00000140650	HGNC:9115													
PSKH1	gene	PSKH1	Expert Review Green;Literature;NHS GMS	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Cholestasis, progressive familial intrahepatic, 13, OMIM:620962				39132680		False	3	100;0;0	4.3	False		ENSG00000159792	ENSG00000159792	HGNC:9529													
RPGRIP1L	gene	RPGRIP1L	Expert list;Expert Review Green;Orphanet;Other	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 7;Meckel syndrome 5;Joubert syndrome;Meckel syndrome;Meckel-Gruber syndrome				17558409;17558407;19574260		False	3	100;0;0	4.3	False		ENSG00000103494	ENSG00000103494	HGNC:29168													
SDCCAG8	gene	SDCCAG8	Expert list;Expert Review Green;Orphanet	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	SENIOR-LOKEN SYNDROME;Bardet-Biedl Syndrome;613615;Senior-Loken syndrome				22190896		False	3	100;0;0	4.3	False		ENSG00000054282	ENSG00000054282	HGNC:10671													
TCTN1	gene	TCTN1	Expert list;Expert Review Green	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome				20301500;22693042;26489806;21725307;26477546;28631893		False	3	100;0;0	4.3	False		ENSG00000204852	ENSG00000204852	HGNC:26113													
TCTN2	gene	TCTN2	Expert list;Expert Review Green;Orphanet;Other	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome;Joubert syndrome 24;Joubert syndrome, Meckel-Gruber syndrome				25118024;21565611		False	3	100;0;0	4.3	False		ENSG00000168778	ENSG00000168778	HGNC:25774													
TCTN3	gene	TCTN3	Expert list;Expert Review Green;Other	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;Orofaciodigital syndrome IV;Joubert syndrome 18;Meckel-Gruber;Mohr-Majewski syndrome				25118024;22883145		False	3	100;0;0	4.3	False		ENSG00000119977	ENSG00000119977	HGNC:24519													
TMEM107	gene	TMEM107	Expert list;Expert Review Green	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome 13 617562;?Joubert syndrome 29 617562;Orofaciodigital syndrome XVI 617563				26518474;26123494;22698544;26595381		False	3	0;0;0	4.3	False		ENSG00000179029	ENSG00000179029	HGNC:28128													
TMEM138	gene	TMEM138	Expert list;Expert Review Green;Orphanet;Other	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome with oculorenal defect;Joubert syndrome 16				22282472		False	3	100;0;0	4.3	False		ENSG00000149483	ENSG00000149483	HGNC:26944													
TMEM216	gene	TMEM216	Expert list;Expert Review Green;Orphanet;Other	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome: Meckel-Gruber syndrome;Joubert syndrome with oculorenal defect;Meckel syndrome;Joubert syndrome 2				22282472;20036350;20512146		False	3	100;0;0	4.3	False		ENSG00000187049	ENSG00000187049	HGNC:25018													
TMEM231	gene	TMEM231	Emory Genetics Laboratory;Expert list;Expert Review Green;Orphanet;Other;Radboud University Medical Center, Nijmegen	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome;Joubert syndrome 20;Joubert syndrome with oculorenal defect;Joubert syndrome 20, 614970;Meckel syndrome 11, 615397						False	3	0;0;0	4.3	False		ENSG00000205084	ENSG00000205084	HGNC:37234													
TMEM237	gene	TMEM237	Expert list;Expert Review Green;Orphanet;Other	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;Joubert syndrome with oculorenal defect;Joubert syndrome 14				22152675;20301500		False	3	100;0;0	4.3	False		ENSG00000155755	ENSG00000155755	HGNC:14432													
TMEM67	gene	TMEM67	Eligibility statement prior genetic testing;Expert list;Expert Review Green;Orphanet;Other	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;nephronophthisis;COACH syndrome;Joubert syndrome 6;?Bardet-Biedl syndrome?;Senior-Boichis syndrome;613550;607361;Meckel-Gruber syndrome;Meckel syndrome;610688;Nephronophthisis 11;216360				PMID: 16415887;PMID: 17160906;PMID: 19058225;PMID: 19508969;PMID: 20607301;PMID: 18327255		False	3	67;0;33	4.3	False		ENSG00000164953	ENSG00000164953	HGNC:28396													
TRAF3IP1	gene	TRAF3IP1	Expert Review Green;Orphanet	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Senior-Loken syndrome 9 616629				26487268		False	3	100;0;0	4.3	False		ENSG00000204104	ENSG00000204104	HGNC:17861													
TTC21B	gene	TTC21B	Emory Genetics Laboratory;Expert list;Expert Review Green;Orphanet;Other;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 12, 613820;Short-rib thoracic dysplasia 4 with or without polydactyly;Jeune syndrome;Short-rib thoracic dysplasia 4 with or without polydactyly, 613819;Nephronophthisis				21258341;27515926 (functional study in C. elegans);21068128;24876116 (Focal segmental glomerulosclerosis)		False	3	100;0;0	4.3	False		ENSG00000123607	ENSG00000123607	HGNC:25660													
